algName,netName,clusteringName,numberOfRealThreads,convergence,broadcasting,seed,database,elapsedTime(s),shd,dfMM_avg,dfMM_plus,dfMM_minus,iterations,bdeu
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,71,pigs09,24.636,0.0,0.0,0.0,0.0,8.0,-1675064.6423839603
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,101,pigs00,49.444,0.0,0.0,0.0,0.0,28.0,-1674212.7333857233
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,73,pigs09,37.536,1.0,4.0,4.0,4.0,16.0,-1675464.5997022782
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,79,pigs09,42.483,13.0,50.0,50.0,50.0,17.0,-1676368.2408967807
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,83,pigs09,31.433,10.0,30.0,28.0,28.0,12.0,-1676531.1020393257
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,89,pigs09,33.437,1.0,4.0,4.0,4.0,14.0,-1675579.6191015
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,97,pigs09,34.93,4.0,18.0,18.0,18.0,15.0,-1675656.6045096745
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,101,pigs09,31.377,0.0,0.0,0.0,0.0,12.0,-1675060.5727618646
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,103,pigs09,28.094,6.0,24.0,24.0,24.0,10.0,-1675719.5157799833
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,107,pigs09,33.169,4.0,16.0,16.0,16.0,14.0,-1675470.5244692315
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,109,pigs09,32.004,1.0,4.0,4.0,4.0,13.0,-1675309.9492347513
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,113,pigs09,29.844,4.0,8.0,8.0,8.0,10.0,-1676301.3722410672
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,103,pigs00,27.272,6.0,14.0,10.0,10.0,12.0,-1674709.5050565763
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,2,pigs09,36.979,4.0,16.0,16.0,16.0,19.0,-1675709.707720222
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,3,pigs09,39.252,0.0,0.0,0.0,0.0,20.0,-1675481.4182044659
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,5,pigs09,31.517,4.0,16.0,16.0,16.0,15.0,-1675709.3217462434
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,7,pigs09,27.233,0.0,0.0,0.0,0.0,13.0,-1675251.2029252772
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,11,pigs09,29.427,3.0,12.0,12.0,12.0,13.0,-1675429.9362760852
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,13,pigs09,31.371,0.0,0.0,0.0,0.0,16.0,-1675170.945267292
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,17,pigs09,37.876,1.0,4.0,4.0,4.0,19.0,-1675367.5850522532
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,19,pigs09,28.039,3.0,8.0,6.0,6.0,13.0,-1675460.3104035577
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,23,pigs09,26.913,0.0,0.0,0.0,0.0,12.0,-1675138.448323958
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,29,pigs09,34.491,5.0,20.0,20.0,20.0,17.0,-1675618.2578201059
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,107,pigs00,36.108,0.0,0.0,0.0,0.0,19.0,-1673979.1925699746
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,31,pigs09,36.177,6.0,24.0,24.0,24.0,18.0,-1675827.5434895086
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,37,pigs09,32.38,2.0,8.0,8.0,8.0,16.0,-1675438.7996043074
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,41,pigs09,32.729,2.0,8.0,8.0,8.0,16.0,-1675360.5873405016
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,43,pigs09,34.244,1.0,4.0,4.0,4.0,17.0,-1675248.137188061
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,47,pigs09,41.283,0.0,0.0,0.0,0.0,21.0,-1675353.7729865573
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,53,pigs09,26.827,3.0,12.0,12.0,12.0,12.0,-1675339.7455342014
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,59,pigs09,26.827,6.0,22.0,22.0,22.0,11.0,-1675874.6570932649
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,61,pigs09,38.546,0.0,0.0,0.0,0.0,20.0,-1675161.693919735
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,67,pigs09,26.849,6.0,24.0,24.0,24.0,12.0,-1675697.269156297
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,71,pigs09,35.625,4.0,16.0,16.0,16.0,18.0,-1675769.6363208946
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,109,pigs00,41.617,4.0,16.0,16.0,16.0,22.0,-1674399.466598079
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,73,pigs09,37.74,0.0,0.0,0.0,0.0,19.0,-1675193.9756377111
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,79,pigs09,34.375,4.0,16.0,16.0,16.0,17.0,-1675553.7252914424
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,83,pigs09,30.176,6.0,16.0,16.0,16.0,13.0,-1675541.427059085
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,89,pigs09,34.041,0.0,0.0,0.0,0.0,17.0,-1675296.7226624556
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,97,pigs09,31.556,3.0,10.0,10.0,10.0,15.0,-1675421.122655545
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,101,pigs09,29.114,2.0,8.0,8.0,8.0,13.0,-1675311.740334576
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,103,pigs09,31.217,5.0,22.0,22.0,22.0,15.0,-1675648.229207845
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,107,pigs09,33.3,6.0,24.0,24.0,24.0,16.0,-1675610.9317028949
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,109,pigs09,33.689,4.0,16.0,16.0,16.0,17.0,-1675519.1961637856
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,113,pigs09,37.67,0.0,0.0,0.0,0.0,19.0,-1675299.4996349693
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,113,pigs00,37.858,0.0,0.0,0.0,0.0,19.0,-1674154.8973255446
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,37,pigs00,72.203,0.0,0.0,0.0,0.0,4.0,-1673766.7635783982
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,2,pigs10,70.889,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,3,pigs10,75.534,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,5,pigs10,70.078,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,7,pigs10,75.66,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,11,pigs10,70.847,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,13,pigs10,76.969,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,17,pigs10,79.023,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,19,pigs10,71.11,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,23,pigs10,72.089,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,29,pigs10,73.667,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,2,pigs01,83.522,0.0,0.0,0.0,0.0,4.0,-1672862.8337663016
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,31,pigs10,73.038,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,37,pigs10,72.915,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,41,pigs10,74.753,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,43,pigs10,69.542,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,47,pigs10,75.283,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,53,pigs10,69.233,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,59,pigs10,71.825,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,61,pigs10,75.103,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,67,pigs10,78.623,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,71,pigs10,72.781,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,3,pigs01,73.559,0.0,0.0,0.0,0.0,4.0,-1672862.8337663016
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,73,pigs10,71.196,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,79,pigs10,79.238,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,83,pigs10,72.208,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,89,pigs10,76.617,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,97,pigs10,70.043,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,101,pigs10,74.739,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,103,pigs10,79.77,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,107,pigs10,72.63,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,109,pigs10,73.857,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,113,pigs10,70.061,0.0,0.0,0.0,0.0,4.0,-1674757.2366382969
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,5,pigs01,66.91,0.0,0.0,0.0,0.0,4.0,-1672862.8337663016
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,2,pigs10,41.197,0.0,0.0,0.0,0.0,6.0,-1674859.2506905054
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,3,pigs10,54.203,8.0,30.0,28.0,28.0,12.0,-1676215.890668078
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,5,pigs10,42.742,8.0,26.0,26.0,26.0,6.0,-1675649.3108474803
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,7,pigs10,40.993,0.0,0.0,0.0,0.0,6.0,-1674913.679558095
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,11,pigs10,40.145,0.0,0.0,0.0,0.0,6.0,-1674859.8696606052
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,13,pigs10,44.02,0.0,0.0,0.0,0.0,9.0,-1674863.4621470338
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,17,pigs10,43.983,8.0,26.0,26.0,26.0,8.0,-1675648.392735273
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,19,pigs10,42.34,8.0,26.0,26.0,26.0,7.0,-1675623.7430858458
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,23,pigs10,50.24,0.0,0.0,0.0,0.0,9.0,-1674863.4621470338
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,29,pigs10,42.762,0.0,0.0,0.0,0.0,7.0,-1674835.2200111784
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,7,pigs01,77.218,0.0,0.0,0.0,0.0,4.0,-1672862.8337663016
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,31,pigs10,43.971,8.0,26.0,26.0,26.0,7.0,-1675623.7430858458
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,37,pigs10,41.037,0.0,0.0,0.0,0.0,7.0,-1674913.679558095
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,41,pigs10,41.639,0.0,0.0,0.0,0.0,6.0,-1674859.8696606052
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,43,pigs10,58.665,48.0,136.0,128.0,128.0,8.0,-1681770.6642198903
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,47,pigs10,39.755,0.0,0.0,0.0,0.0,6.0,-1674859.2506905054
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,53,pigs10,44.789,0.0,0.0,0.0,0.0,7.0,-1674835.2200111784
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,59,pigs10,46.994,0.0,0.0,0.0,0.0,10.0,-1674863.4621470338
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,61,pigs10,54.848,8.0,24.0,22.0,22.0,13.0,-1676088.5149604345
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,67,pigs10,45.913,0.0,0.0,0.0,0.0,9.0,-1674888.111796461
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,71,pigs10,44.999,0.0,0.0,0.0,0.0,9.0,-1674888.111796461
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,11,pigs01,76.071,0.0,0.0,0.0,0.0,4.0,-1672862.8337663016
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,73,pigs10,45.889,0.0,0.0,0.0,0.0,8.0,-1674835.2200111784
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,79,pigs10,49.02,18.0,58.0,56.0,56.0,7.0,-1676742.323002176
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,83,pigs10,44.284,0.0,0.0,0.0,0.0,9.0,-1674863.4621470338
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,89,pigs10,39.785,0.0,0.0,0.0,0.0,6.0,-1674859.2506905054
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,97,pigs10,40.028,0.0,0.0,0.0,0.0,6.0,-1674913.679558095
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,101,pigs10,42.084,8.0,26.0,26.0,26.0,6.0,-1675649.3108474803
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,103,pigs10,44.276,8.0,26.0,26.0,26.0,8.0,-1675623.7430858458
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,107,pigs10,41.16,0.0,0.0,0.0,0.0,6.0,-1674913.679558095
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,109,pigs10,65.128,30.0,94.0,90.0,90.0,16.0,-1678031.137430028
cges,pigs,HierarchicalClustering,2,c2,RANDOM_BROADCASTING,113,pigs10,45.304,0.0,0.0,0.0,0.0,9.0,-1674888.111796461
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,13,pigs01,73.975,0.0,0.0,0.0,0.0,4.0,-1672862.8337663016
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,2,pigs10,40.628,3.0,6.0,2.0,2.0,18.0,-1676042.7256029027
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,3,pigs10,27.354,12.0,28.0,24.0,24.0,8.0,-1676224.0932385684
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,5,pigs10,33.152,1.0,4.0,4.0,4.0,12.0,-1675028.9715799142
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,7,pigs10,39.965,7.0,20.0,20.0,20.0,17.0,-1675679.765899139
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,11,pigs10,31.351,5.0,20.0,20.0,20.0,11.0,-1675302.1898711398
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,13,pigs10,26.726,6.0,24.0,24.0,24.0,9.0,-1675410.1243761359
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,17,pigs10,39.842,0.0,0.0,0.0,0.0,18.0,-1675048.5454979641
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,19,pigs10,26.195,0.0,0.0,0.0,0.0,9.0,-1674857.596220287
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,23,pigs10,31.586,8.0,24.0,24.0,24.0,12.0,-1675586.5337840118
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,29,pigs10,39.491,17.0,60.0,58.0,58.0,17.0,-1676707.9191714546
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,17,pigs01,67.525,0.0,0.0,0.0,0.0,4.0,-1672862.8337663016
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,31,pigs10,36.567,8.0,30.0,30.0,30.0,16.0,-1675579.9753166665
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,37,pigs10,39.067,5.0,14.0,10.0,10.0,10.0,-1675884.7619191525
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,41,pigs10,32.16,12.0,48.0,48.0,48.0,14.0,-1676052.8254374973
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,43,pigs10,31.839,15.0,44.0,42.0,42.0,12.0,-1676583.0194367068
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,47,pigs10,29.421,12.0,40.0,40.0,40.0,11.0,-1676109.3656250804
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,53,pigs10,37.084,10.0,32.0,32.0,32.0,14.0,-1675949.1874925427
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,59,pigs10,32.682,8.0,32.0,32.0,32.0,12.0,-1675601.857515894
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,61,pigs10,30.396,7.0,34.0,34.0,34.0,11.0,-1675834.471183816
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,67,pigs10,31.644,0.0,0.0,0.0,0.0,13.0,-1674888.8006003778
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,71,pigs10,34.621,0.0,0.0,0.0,0.0,15.0,-1675021.4032985414
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,19,pigs01,68.767,0.0,0.0,0.0,0.0,4.0,-1672862.8337663016
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,73,pigs10,45.228,0.0,0.0,0.0,0.0,22.0,-1675238.5750897254
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,79,pigs10,50.939,7.0,20.0,20.0,20.0,20.0,-1675570.0965235662
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,83,pigs10,37.764,6.0,16.0,16.0,16.0,16.0,-1675474.2266721153
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,89,pigs10,30.421,0.0,0.0,0.0,0.0,11.0,-1674781.8862877241
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,97,pigs10,28.191,2.0,8.0,8.0,8.0,10.0,-1674989.9020216158
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,101,pigs10,30.496,9.0,18.0,12.0,12.0,9.0,-1676877.7936160779
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,103,pigs10,26.727,3.0,6.0,2.0,2.0,9.0,-1675914.6063270804
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,107,pigs10,30.134,0.0,0.0,0.0,0.0,12.0,-1674862.1942447536
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,109,pigs10,28.146,0.0,0.0,0.0,0.0,10.0,-1674785.3969261723
cges,pigs,HierarchicalClustering,4,c2,RANDOM_BROADCASTING,113,pigs10,39.897,0.0,0.0,0.0,0.0,18.0,-1674990.5123548545
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,23,pigs01,79.786,0.0,0.0,0.0,0.0,4.0,-1672862.8337663016
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,2,pigs10,28.823,0.0,0.0,0.0,0.0,14.0,-1675099.2211571492
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,3,pigs10,27.326,5.0,22.0,22.0,22.0,13.0,-1675373.340049824
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,5,pigs10,32.864,4.0,16.0,16.0,16.0,17.0,-1675335.382644266
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,7,pigs10,27.105,2.0,8.0,8.0,8.0,13.0,-1675099.5831462443
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,11,pigs10,28.711,0.0,0.0,0.0,0.0,14.0,-1674946.2731241775
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,13,pigs10,28.961,2.0,8.0,8.0,8.0,15.0,-1675201.5747611434
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,17,pigs10,31.786,0.0,0.0,0.0,0.0,16.0,-1675045.854553575
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,19,pigs10,28.368,0.0,0.0,0.0,0.0,14.0,-1674991.2656117834
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,23,pigs10,30.272,0.0,0.0,0.0,0.0,15.0,-1675046.0957602747
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,29,pigs10,26.601,5.0,20.0,20.0,20.0,13.0,-1675427.4397531936
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,29,pigs01,71.533,0.0,0.0,0.0,0.0,4.0,-1672862.8337663016
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,41,pigs00,77.945,0.0,0.0,0.0,0.0,4.0,-1673766.7635783982
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,31,pigs10,29.198,5.0,20.0,20.0,20.0,15.0,-1675455.9602423809
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,37,pigs10,25.155,0.0,0.0,0.0,0.0,12.0,-1674943.1377953656
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,41,pigs10,32.699,4.0,16.0,16.0,16.0,17.0,-1675252.3698515913
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,43,pigs10,31.012,1.0,4.0,4.0,4.0,16.0,-1675058.7164421913
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,47,pigs10,28.949,0.0,0.0,0.0,0.0,14.0,-1675021.4610774114
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,53,pigs10,27.811,0.0,0.0,0.0,0.0,13.0,-1674993.6110102243
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,59,pigs10,30.156,2.0,8.0,8.0,8.0,15.0,-1674970.1141379315
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,61,pigs10,25.792,1.0,4.0,4.0,4.0,12.0,-1675061.018039108
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,67,pigs10,24.966,3.0,6.0,4.0,4.0,12.0,-1675611.8517719118
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,71,pigs10,31.538,0.0,0.0,0.0,0.0,16.0,-1674941.3581301547
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,31,pigs01,76.333,0.0,0.0,0.0,0.0,4.0,-1672862.8337663016
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,73,pigs10,29.202,4.0,16.0,16.0,16.0,14.0,-1675232.8036034738
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,79,pigs10,29.88,4.0,16.0,16.0,16.0,15.0,-1675230.8706336569
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,83,pigs10,28.943,0.0,0.0,0.0,0.0,14.0,-1675071.0436678757
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,89,pigs10,25.838,1.0,4.0,4.0,4.0,12.0,-1675111.501437737
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,97,pigs10,30.148,1.0,4.0,4.0,4.0,14.0,-1675028.7683701618
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,101,pigs10,22.689,3.0,8.0,8.0,8.0,10.0,-1675108.3834056868
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,103,pigs10,33.156,4.0,16.0,16.0,16.0,17.0,-1675254.7226858037
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,107,pigs10,25.876,1.0,4.0,4.0,4.0,12.0,-1675083.6654726088
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,109,pigs10,25.895,0.0,0.0,0.0,0.0,12.0,-1674995.5151724673
cges,pigs,HierarchicalClustering,8,c2,RANDOM_BROADCASTING,113,pigs10,30.763,4.0,16.0,16.0,16.0,15.0,-1675397.9493095647
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,37,pigs01,74.148,0.0,0.0,0.0,0.0,4.0,-1672862.8337663016
cges,pigs,HierarchicalClustering,1,c2,RANDOM_BROADCASTING,2,pigs_ALL,97.412,0.0,0.0,0.0,0.0,4.0,-1.824261651513647E7
